tweet_id_new,text
2850, Deleted message with service tag . Please check DM and kindly assist .
2851,"RT :  Hello, I see you are looking for technical assistance. If you need our help, you can follow  and…"
2852,"Extremely Disappointing Experience. Unfortunately the laptop not working properly within the first boot. I initiated a return and a refund request, 4yrs gone but they still saying no. Can I get my refund and forget about this extremely disappointing service from Dell.
"
2853,"RT : 🔋 Are you having problems with your #battery either holding a charge or not charging at all?

😷 Check the health of your bat…"
2854, When I'll get??
2855, Your customer care number is not reachable.what is this
2856,  is there a no. where software team can be contacted? I have been trying on 7-8 different no.s continuously and all the no.s are either busy or not getting connected. Its a really irritating situation.   
2857, Already followed
2858, they just put a heat sink n video card in
2859, tax id number?
2860,           PLS. ARRANGE TO EITHER REPLACE/ EXCHANGE OR RECYCLE OLD HARDWARE MACHINES (DESKTOP/ LAPTOPS/ ROUTERS/ MODEMS ETC.) AT THE EARLIEST.THE MATTER IS URGENT.
2861," 
Help me with my account as seem to have lost all my rewards?"
2862,    Can we discuss this in DM‘s? :)
2864,"    
 I have purchased laptop from dell online store(in india),provided GST Num, but didnt get GST back.Cust care didnt replied,pls help me.
Invoice Details 
No: 2110660833
Date: 03/08/2022
Customer No: 783245654
Order No: 842061063"
2865,"      
sir help me 
 I have a problem with a Dell laptop since April, I contacted support, and the problem was not resolved. I went to three service centers and it didn't solve the problem. And now I ask to replace the laptop."
2866, How do I get someone to collect my new but broken-down Dell computer picked up for repair? I've been waiting days. Case 157093976
2867, No ducking help. Dell doesn’t care
2870," I replied to the direct message, but it says ""Unable to send message"" and I can't reply."
2871," We scheduled service 12/21 on my son's Alienware computer. The appointment has now been rescheduled 8 times. Each time we are given a 4-8 hr window that someone has to be here only for no one to show up. ""Escalating"" is a joke. Worst service ever."
2872, I am having an issue with a CSR not wanting to follow the Price Match Guarantee Policy.
2873," Dear Dell,
pls wake up and hv a lk at what you sales and customer team are doing. Shame on you guys for holding my money for 50dys &amp; making fool o/of myself. this shows hw is ur cstmr service &amp; wt priority that you guys give to cstmr.
Rfnc Number:-158006885 #dellcustomercaresucks"
2874, Any help  ?  Terribly run company
2875,"  I see, let me transfer your message to the team in charge. Enjoy your day."
2876," Done,"
2877,"don't purchase dell's laptops in india. it's service is very bad. my laptop is not working well since 7 months. it is under brand warranty even though thay are not replying me and cut my every call.
  "
2878,"      
 Guys See how dell team is responding to requests for service even in warranty . &amp; even after 15 days they now telling to purchase parts for the parts in warranty https://t.co/UFd6O4mhOj"
2879,   Apparently Dell will waste your time and effort and NOT EVEN GUARANTEE that the replacement would work. Guess we shouldn’t TRUST their products either since they don’t either! https://t.co/VbiFPupCbq
2880,   Don’t even get me started with  Support Assist it’s changed install methods and locations so many times trying to remove it from devices is a nightmare. In some cases you need to run the provided ps script to remove old versions first as well.
2881,"This how ,  provide services to its customers when they don't want to provide any solution. It's almost a week same messages same talk no solution. Dell has no faith in it's own products. #dellscam https://t.co/7XPEvU3vGk"
2882," first of all resolve the issue . till then dont preach what to be shared and what not ...
Poorest service"
2883,"I have a Dell inspiron laptop 7000 series It hangs/lags, after I connect to the internet,laptop slows down after 1/2 days of connecting with the internet, If i stay offline for about a few months than no issue, secure boot enabled in bios: part 1
"
2884," for 4 days now I have been promised a replacement monitor as mine arrived faulty. Still no sign of it. Told it was a technical glitch. This should not take 4 days to solve. Just place the order manually. No call back as promised, no email updates as promised."
2885,"   Joking right?  I'm still waiting for contact from your ""executive escalations team""...  weeks later.. https://t.co/7cCHGtmPvJ"
2886, I have already DMed the details.. but the good part is I got the response from SB team and have made the necessary payment for the goodie.
2887, Dell customer care &amp;  took huge amount of time and information and ended up giving nothing. Such struggle to get a copy of invoice with service tag mentioned in it indicates it’s gonna be difficult time with dell in coming days.
2888, Service tag is not mentioned. It is the case number that is provided by your customer support team.
2889,Helping customers  is out! https://t.co/l7pG7HmMwQ #customerservice information via    #cybersecurity #news
2890, I have made a purchase which has been on hold since the 27th Dec.Tried to contact customer services but they can't help apparently. Have had 0 contact from order processing  with regards to my order and it is now the 29th and no one has contacted me.
2891," Hi Steve, we're sorry you're experiencing this issue with your Dell product. If you haven't already, please send a DM to our support teams  or  who will be happy to discuss your order and warranty in greater detail"
2892,   please revert.
2894," 
Not understanding
Very big company and service is bad. Customer won't be happy with the way you are giving service.

#BADSERVICE
#poorservice"
2895,Dell customer service by people's who have no idea how to do anything but read a script.     #boycottdell #FraudAlert #Worstproduct #WorstCustomerSupport    
2896, .. only if your service tag actually relates to you Dell Account (which mine does not) and  spend days closing service requests without even contacting you; then spend hours upon hours on messaging asking for exactly the same information that is in your account profile
2897,  We'd like assistance with protecting free speech.
2898,"RT : 💬 #Windows11 has an improved speech recognition tools. 

Watch how to enable and use them.

Tap here to find speech and voic…"
2899,   the second day after buying a high end evo laptop. Cheating 76k wasted https://t.co/D0svUdPMUx
2900,which is unexpected from dell . my problem didn’t solved till now from last 7 months. this is the last warning from my side if this time you will not fix my problem i will take legal action against you on CONSUMER AFFAIRS   
2901," #Dell SUPER DISAPPOINTED with Vostro i5 12th gen laptop. I purchased it 3 months ago and facing issues (problem in turning on and off + keyboard led not working).

NOT GETTING ANY REVERT FROM CUSTOMER CARE even though it's UNDER WARRANTY. #DellTech   https://t.co/eDwjd5tsd8"
2902," The issue has been resolved, and the order was put through.  Thank you very much!"
2903,"   
Can someone from the team review and let Dell take accountability of the screen issues with Dell XPS 13 9360 laptop?

In my research, I found many users reporting the same issues. I spent a fortune for the laptop
https://t.co/36fmbcYSbD"
2904," Hi David, if you haven't already please send us a DM here via  or , and we can discuss your situation directly"
2905,"RT : 🌬️ Even with temps dropping you still need to keep your laptop cool.

⬇️ Here are tips to prevent #overheating.
#DellTips #T…"
2906,"   I have purchase Dell 5410 inspiron last year, More than 100 thousand rupees with total damage warranty 4years.  Now Dell is saying , not able to process the warranty service. Dell appointed retailer and Service center. https://t.co/8jy3OwSMEF"
2908," Hello, I see you are looking for technical assistance. If you need our help, you can follow  and start a private/direct message with us and we will be happy to assist you. https://t.co/x5DHB4WddW"
2909, Who said I was looking for technical assistance?  I already talked to your technical assistance... they said y'all screwed up my order and I had to talk to sales.  USELESS...
2910," Too late for that. I already paid out of pocket to have it fixed by a technician after your update broke my computer and many others from what I'm reading on forums.

On a related note, can you kindly forward the contact info for your legal department in Canada?"
2911, Apologies that means absolutely nothing!
2912,    .  sold defective products to indian customers. #Dellcheated. My worse  experience with . #Dellliars #fraudcompany https://t.co/WZtGtN7z2h
2914," Hi Team I need support to claim the warranty of wireless keyboard and mouse, I have purchased this from Amazon. I have shared the invoice already ,please help me on this."
2915," Hi Jude, we're sorry to hear this feedback on our service and this is not the behaviour we encourage in our staff. If you would like to provide us with any further information around your experience or your order details, please send us a DM via  or "
2916," There is no one in dell who help
I am chasing them all but no timely response and closer give yet"
2917," Why don't you give service to customers on time rather than telling me to delete my tweet if you are worried about these things give service on time  
 

#dellscam #laptops"
2918," after running support assist and updates, my realtek sounds tinny and nothing seems to fix it. This is twice this has happened now!"
2919, No thanks I created the first cloud #Dell powered #EMC go to hell #Nikimoto said to tell Michael Dell.
2920,Helping customers  is out! https://t.co/8zDFrchclO #customerservice information via    #cybersecurity #delltips
2922, Latitude 3420 bricked on bios update. Only to find out support assist has been causing this months. Get it together Dell
2923,   Almost 2 years going to pass still not delivered. Every time I called got assurance of delivery of headset within https://t.co/Wwn38uPoZY from previous 8 months your team has stopped to reply mails also.Just want my money back. https://t.co/E3XoUFncfh
2924," What part of I am not going to have this conversation in a DM did you not get? Like I told the rep, this is not a post error, this is after the system boots. If the rep can’t understand that, that’s not my problem. https://t.co/3coyTSmL2w"
2925, hello how do I contact Customer Services to register a complaint?  I am not getting any feedback via the private messages.
2926,"  
I didn't get any response frm ur side.
U say restart my laptop. Why I will restart my PC 20 times in a day. Instead u should provide good quality like  . 
Kindly solve this hardware. Because touch pad no working but mouse is working https://t.co/byDVbS39Td https://t.co/JDmD8VOW1t"
2927," Hi Anthony, please send us a DM via  or , and we'll look into this for you"
2928,"        
sir help me 
 I have a problem with a Dell laptop since April, I contacted support, and the problem was not resolved. I went to three service centers and it didn't solve the problem. And now I ask to replace the laptop."
2929," Dear Dell , 
thank you so much for your extreme service .
My experience with your team is outstanding.
Your way of handling this time my case and contentious messaging through chat is awesome .
My issue resolved, thank to you and your team"
2930,"  So that mean a customer buying a new product from dell, and the hardware goes off even within warranty period, the customer has to compromise by accepting the refurbished product?How can this be a warranty clause?"
2931," FYI, dell XPS (premium laptops) have end of life less than 5 years.
Dell community members will shut you down for voicing the right things. 
Read here - https://t.co/ncaf2eVxIh"
2932,On top of that - it will now cost me about 150-300 USD to get an SSD sent to me from iCloud to replace the data lost after the #Alienware failure (data loss) - 
2933," Orsers placed twice and nothing happened, cancelled and did not receive quote mail...did you even see the work orders I mentioned above....."
2934,"  
Tagging the CEO &amp; COO as the issue is reeking of UNETHICAL, FRAUDULENT behavior at  

laptop purchased in Aug'22 
entitled to get Rs.5k cashback by ~15.12.2022
cashback not recd. yet.
(1/n)"
2935, The worst company ever u manufacturing ur laptop to broke after one year exactly inspiron 1454 2in1
2936, also this listing has a couple errors with it. https://t.co/gxitRKe86R
2937," What you people are doing in private chat?  I am asking where is my service tag, see image and tell, again and again your people are sharing same links, if it's AI based please connect me to a huaman, and try to improve chat please, chat should be problem specefic rather meaninls https://t.co/YGWsz6Tqh3"
2938,"RT :  You will say ,but won't do anything,just timepass &amp; make money by fooling customers .
.  @…"
2939,"Dell Precision M3800 Can't detect WiFi. Can't turn on. Airplane mode not working. Repair https://t.co/JnHm0wTQFp 
   "
2940,"RT : 🤒 Has a virus or other malware corrupted your PC?

Tap for help: ➡️ https://t.co/vnWvhhhGZt 👈
#DellTips #Malware #TechTips h…"
2941,"You can see the condition of dell ""replacement"", i contacted the support and they want me to use this replacement. I spent money and they want me to use this used, wore down one. See dell for who they are. Pathetic service
     https://t.co/NVLCAXYbLK"
2942," This is just a message no response even if you send a private message 
It means don’t talk about my nasty service in public"
2943,"RT :       
have taken NBD support from Dell, tickets keep on li…"
2944,"It seems that    have tried to raise a  Collect and Return on an existing Service Request, the 5 for 5, then raised another Service Request, and the Collect and Return had not been cancelled.

I'll go to the foot of our stairs!"
2945," This is great, but how would it work if we use #Linux?"
2946," Hi Ian, please send a DM to our support teams  or  who will be able to discuss your order in greater detail"
2947," 

W.r.t. Dell 3405 with ST-JFMRRK3 &amp; ESC-42304104003 non working USB port issue was raised within 3 to 4 months to technical support. I was refused the service. Had also escalated twice to ITS.Commercial.Feedback.com. Pls don't force me to go to consumer forum."
2948," I've spent hours on the phone and got no where. 
 told me to call  which I did and there's still no solution. Nada. #desperate https://t.co/U0R9eIulql"
2949,RT :  even the  tech team has the guts to disconnect inbetween the call without intimation and without solvi…
2950, Thanks .  I just spent a frustrating 30 minutes on the phone trying to get an issue resolved with my docking station.  I received a firmware update for my docking station which brick it and now I learned I have to pay to have it repaired.
2951,Congrats dell tech! Something to be proud of! #wehatedell #dellcaresnot   https://t.co/PUHDIf0GSu
2952,"RT : This how ,  provide services to its customers when they don't want to provide any solution. It's almost a week…"
2953, If there is issue in new system and  issue could not be resolve yet it means this system could be defective.....you can check it...i have paid fir side service not for service centre...if i have to face the issue then i never bought  ..its better to buy 
2954," ,i had bought a dell battery for my laptop Inspiron 15,  after 3months of purchase battery is dead.This was 1year warranty when i went to service centre claim for warranty they have told 25 days wait then we provide,after 25days they told this model have closed,"
2955," I have extended warranty for 2 years extra but not showing in invoice
How I'll get details about warranty??"
2956,    .  sold defective products to indian customers. #Dellcheated. My worse  experience with  https://t.co/g0ethgf7aJ https://t.co/cmdo0yndP2 https://t.co/9M0txCPqY0
2957," With all due respect, I'm not going to DM you. It is a 
observation and I would like to know why this is in the audio driver. (cc: )."
2958, 2 weeks with a dead G15. Tech comes out to replace motherboard. Nice &amp; chill dude. To bad he some how managed to scratch the hell out of my laptop while replacing the motherboard. https://t.co/DnF2yOQjqW
2959,"RT :  However, post installation of new motherboard laptop stopped even rebooting. They refused to provide suppor…"
2960,     Took me one year—To get the money back for a chronically broken laptop. Would never buy one of their products again.
2961, Request you to resolve the issue
2962,  The very least a customer should expect is the ability to purchase replacement parts and fix products on their own OR get this service done free of charge. #DellDoesNotCare #AppleHereICome
2963, Dell and  are unethical and liars  owner too much of a pussy to respond
2964," Hi I'm looking to purchase a laptop from your website, but I've noticed that there is a similar laptop advertised on Currys for a much lower price. Do you offer a price match?

Dell Link: https://t.co/pEfU3r31B2

Currys Link: https://t.co/PyUBYWy28S"
2965, I never requested a personal contact number.
2966, The name on the order was Rick Dodson
2968,   My husband did EVERYTHING Dell told him today. I don't want to do anything that will void a warranty. They are pretty much blowing me off. I need to tell some  big-wig what happens when their computer fails. I've had Dells in the past...this is the worst I ever experienced.
2969,"    
Refund the money you looted. It's been 2 weeks.... 
Case ID : 160490233

Thieves, pathetic interface and money looters"
2970,My family has bought dell laptops for years.  And have been happy.I am hearing from family members some horror stories about support recently. Have others experience the same? Has supported degraded? https://t.co/qLgKQZMd31
2971, Never buy dell products #DELL #FIFAWorldCupQatar2022 #MattHanock #CyberMonday
2972," My Penis and Test isl encountered an ⚠️Errror. I am Richard , Richest Man On Eartch. Sens Me Money To Fix It"
2973," On November 26, I ordered a computer that was supposed to have arrived on December 1. It did not. Now I am receiving conflicting messages stating the delivery date has been extended and that the item is no longer available. What is going on? Help! #Dell #DellCares"
2974, greatful for your service 🙏
2975, As per your commitment my problem should have been resolved by today's date.  But till now my problem is the same.     https://t.co/uG7dZjm4Hq
2976, - I am trying to find an email id for some warranty support related to a recent purchase from a vendor. Where can I find it? Your website doesn't give any email address for customers to connect with!!
2977,RT :  There is no privacy between us let's make it public u r the worst support either
2978," Already Sent Details... but there is no response..
Now further no more communication ..
#NoEntrytoDell Laptops Now..."
2979," 
 
    
 Guys See how dell team is responding to requests for service even in warranty . &amp; even after 15 days they now telling to purchase parts for the parts in warranty https://t.co/6x55x8JQkt"
2980, Sure please resolve the issue
2981,"      
Guys beaware before buying Dell
#worst service
The dell team response for business laptop &amp; They will not reply in public they will force you to come inbox &amp; in Inbox they will reply this only https://t.co/FXuYmIj0YM https://t.co/cWO00fK6hu"
2982,"   Team, I am using your Vostro laptop since last 10 months. was facing heating issues immediately after the purchase, but your team suggested things are fine therefore continued using it.  Now the audio is completely off. Requested for onsite inspection."
2983, Ask your technicians to send me back my laptop. That's all I'm asking. You had my laptop for 15 days. Can't you understand something as simple as that. Ask your technicians to SEND ME BACK MY LAPTOP. WHAT THE FUCK MAN!  AFTER PAYING $770 YOU ARE FUCKING ME LIKE THIS.
2984,"  
It is more than 3 days for personal message on Twitter and more that 60 days deposited my laptop with Dell service center in EGL challaghatta. No response from the service center."
2985," As instructed I have done all the troubleshooting steps last night and also sent the invoice, images asked over DM.
Can someone please look into this on priority and reach out to me via DM?"
2986,  is supposed to be 24X7 global support. So where are they? They DM me for my info but their responses were very bot-like and when I called them on it they disappeared.
2987,"  shut the fuck up unless you have something positive to bring the conversation, cunts"
2988,"  Dell decided to resolve my problem. They said someone will follow up , but they haven’t yet. Can someone follow up from this tweet. I use Dell’s Laptop and I know Dell is not slow. Now I wonder !"
2989," S, no one contacted me  as of now . And the payment is fully done."
2990,   #Dell I’ve spent the last 17 days trying to get my laptop repaired. It went to the repair facility for a full week and returned with a note that said my laptop “passed comprehensive hardware tests to ensure proper functionality.” Less than 3 days
2992,"  experiencing issues with the battery adapter of my Dell G15 Laptop. It says ""the power adapter attached to your system is not recognized""
Kindly help."
2993, I just wrote it all down 🙂
2994,"RT : 💾 Hard Drive or Solid State, we can help you resolve errors on your storage drive.

Start here: ➡️ https://t.co/KQfahQmWmj…"
2995, yes because i am not getting help anywhere ..my query is not resolved yet ..
2996, Sent DM
2998, please follow me so that we can send a private message to you
2999,  they are such a fraud people i raised a complaint in oct which is still not resolved yet. There agent came to fix my dc panel and keyboard and fan. 2 weeks back when already mentioned there are 3 issues they jist came for a fan replacement and left others https://t.co/AFV5VdfepD
3000,  I have just received the rest of my order. Thank you Udit at  for your assistance. https://t.co/WV3OVDUKYH
3001,The latest Self-Storage Daily! https://t.co/hZdxyCUKrz Thanks to    #selfstorage #shorts
3002, i lost my password and my mail server was closed. impossible to reset the password. please i need assistance.
3003,  They are using your brand to lure people to buy on their website but they don't delivery the products.
3004," firstly rascal, you can come speaking in my language because I don't have to. according to your product you are garbage right, bitch?"
3005,"   more than two weeks and your engineers, even after two weeks, don't have time or capability to resolve the issue. Most unreliable service, pathetic engineers and service. No one should rely on you for business services. I am out of work for more than 10 days https://t.co/HonOWhruWF"
3006," It is stuk at UPS for 2 days now. But before I ordered you say it comes 20/12,and 5 minutes later when I paid you say 27/10. Now it is 29/10 and nobody cares at   . I send you the order in DM"
3007," Dear Dell,
pls wake up and hv a lk at what you sales and customer team are doing. Shame on you guys for holding my money for 50dys &amp; making fool o/of myself. this shows hw is ur cstmr service &amp; wt priority that you guys give to cstmr.
Rfnc Number:-158006885 #dellcustomercaresucks"
3008, Hello i am Deepak i am trying to reset Dell latitude 3510 but is showing me unsuccessful. Olease help me https://t.co/Tl1GzQOrlC
3009,Dell used to be a great brand. Sadly the brand is no longer the quality it was &amp; the customer service is no existence. In 4yrs I have had dozens of customer care reps hang up on me for hrs still I lost my laptop      #boycottdell
3010,RT :    Why did you deleted my post in dell community about monitor issue? Dell rep confirmed new replacemen…
3011,RT :    Amish9833426158Its really very disappointed that what kind of product is sold by Dell. The la…
3012, First u message me
3013," what’s going on here, who did you use to ship my purchase? This is 3x now since Sunday that my purchase was “out for delivery” and that “delivery was not attempted” https://t.co/WCBbG15zuR"
3014, I ordered the AW3423DWF monitor back in November 15th. My order status has yet to progress past the order confirmation. I've also been informed that another person in my country who ordered after me has received their order already. How is this acceptable?
3015," I don't need assistance, you need assistance obviously."
3018,"Trying to reach out Dell on a WUR case for more than 2 months, got just one call in between #dell #dellindia
  https://t.co/biu8e8mpOS"
3019, What's up with your website? I can't access support cases or raise new ones... #Dell #EMC #Outage? https://t.co/EwWGyzX7GV
3020,"They took 1 week to fix it. As soon as I came home and ran it, I found this problem with screen. They have completely ruined my laptop. My laptop is not even 2 years old. I want my laptop fine in any condition like it was. Or give me another laptop.
 "
3021,"       
sir help me 
 I have a problem with a Dell laptop since April, I contacted support, and the problem was not resolved. I went to three service centers and it didn't solve the problem. And now I ask to replace the laptop."
3022,         tried to access my computer without my knowledge https://t.co/vO0eauRAhc
3023,"I'm going to go ahead and tag  as well because I am highly stressed that we have something so nice that we can't use because the charger did not come in the box. It is a $100+ charger that was missing from the damaged box the day it was delivered.
We need it ASAP."
3024,"  I'd call their customer support hotline &amp; ask directly for a manager to deal with this, Shadow.  Again, just my two cents, get it repaired if possible with them.  If they won't do it, find an independent PC repair, get them to fix it, sue them for the repair, then get rid of it."
3026,"   
Can someone from the team review and let Dell take accountability of the screen issues with Dell XPS 13 9360 laptop?

In my research, I found many users reporting the same issues. I spent a fortune for the laptop
https://t.co/36fmbcHP9D"
3027,"  i dial  in customer care for the headphones wich dell is offering in 499.
I want to know details but no one is properly responding ,As the talk about concern with me"
3028,   Everyone who uses an Alienware computer. Just a pretty Dell.
3029," We're sorry to hear about your experience, and we certainly don't condone such behaviour from our staff members. Please send a DM to our support teams  or  who will look into this matter in greater detail"
3030," I spent close to £3,000 on this laptop and it lasted 18 months. Unless you offer me a new laptop or allow a payment plan for a new one from your website, I will be taking my business elsewhere.

Unfortunately your laptops have been nothing but unreliable."
3031,RT :    The situation is your customer care team were so incompetent the machine is being rejecte…
3032,"One of the worst design!You cannot connect HDMI as well as a USB together in a slot near yo HDMI slot,since space between them is not sufficient in case USB has rubber cover around it!  
In my career of around 25 years I've seen Dell degrading it's products miserably! https://t.co/mt6CkFq9lr"
3033,"      This happened to me last month and the system didn’t do nothing. I voiced out to this guy on Instagram   and he fixed it within 30 minutes. Send him a direct message on Instagram 👇👇
https://t.co/y7WCvAH1w1"
3034, Better get me a replacement for my faulty laptop quickly..instead texting speak to pratik (exchange team) why 30-40 days just for faulty replacement 
3035,"   Pathetic service provided by you &amp; your service partner . Even after two services, my laptop sitting idle without being able to use it. Issue is yet to be fixed. Will never buy any DELL products in future. "
3036, Today is my birthday January 6! 31 years old. Do you have company samples and giveaways/credit/tickets/vouchers?
3037,"To be fair,  support did step up so hopefully my problem can get worked out today. https://t.co/qQIF1YEkM2"
3038,  Don't send your laptop to them. They will destroy it and quite you for more issues that your laptop doesn't even had to begin with. If you must send it. Take videos and photos of the current state of your PC before sending it to them
3039,"   
Kindly look at this issue. Very bad experience now with #Dell due to one person.  
If I paid Rs 1000 to him why I will pay interest to for my no cost emi.
Where is cashback ? If dealer will take what is the benefits for customer. Very bad  https://t.co/hfmbSKrSWG"
3040," Hi! I'm terribly disappointed with Dell. It's been a bit more than a year since I bought my laptop and now, the screen has fallen apart automatically! The glue towards the bottom seems to have dried up! Isn't that rubbish manufacturing? https://t.co/wW9xTj1aJl"
3041, since you are not able to fulfill the commitment as per the enclosed document I request you to give the replacement of the system otherwise refund of my AMC amount https://t.co/fEdb4GsBJl
3042," Dear Dell we are facing A lot of problem in my new laptop since I bought that, many times I have complaint I dint get proper solution, I don't have to complain many times, We have a lot of work here, Kindly do some thing. 

 

"
3043,RT : Dell used to be a great brand. Sadly the brand is no longer the quality it was &amp; the customer service is no existence. In 4y…
3044,  I already follow them - and it isn't technical assistance - it is delivery failure by   Please review your delivery services.  Do you usually send expensive parcels without requiring a signature on delivery?
3045,"RT : frequent problems with their models which is an absolute discomfort &amp; failure to the customer service.
 …"
3046," Hi Lee, we're sorry that nobody has been able to respond to your message until now. Please send us a DM via  or , and we'll try to rectify your situation"
3047, Dell cares doesn’t care
3048,RT :  still no resolution to my issue. I lost important data due to lack of proper guidance from your support team and n…
3049,"       Dell Delivering defected products &amp; regrettable services. following fell team for last ten days, case Id-155929190 still unresolved. Hope this message will awake deaf &amp; dumb officials of Dell"
3050," Dell , Sometimes Robotic answers donot do all. Otherwise all doctors would have been replaced by Robots. you are DMing me same reply to DMDMDMDMDM. What the hell .. I am soon going to post something . and may be if your behavior remain same I shall think before next."
3051, perhaps your  customer service needs an overhaul… frustrated is not the word!!
3052, Hi. I purchased a monitor for my daughter for Christmas and it has a blue vertical line on the right hand side of the screen. This is still visit me when running the screen test. Can you please advise if this can be fixed?
3053, I’m bout to throw this shit through your corporate office window
3054,"     Dell Delivering defected products &amp; regrettable services. following fell team for last ten days, case Id-155929190 still unresolved. Hope this message will awake deaf &amp; dumb officials of Dell."
3055,"Hey  any reason why a support ticket which was logged (and a remote session was established), got closed off with no information? The ticket wasn't resolved and issue still present."
3056, I want managers from DEL to contact me
3057,"   I talked to them, because the computer was in their Canada hub, there's nothing they can do about the extra day of shipping.... So..... I paid next day air prices for free 2 day shipping and they hope I can understand."
3058, I HAVE BEEN WAITING FOR YOU LOWLIFE SCAMMER TO SEND ME BACK MY LAPTOP. YOU REFUSED TO DO SO. I MESSAGED 4 DAYS AGO. NO REPLY. WHAT THE FUCK DO I HAVE TO DO FOR YOU TO SEND ME BACK MY LAPTOP. I REFUSED THE QUOTE SO STOP THE NONSENSE.
3059,RT :   new Dell Display Manager 2 upgrade path from 1.x is not good. It doesn't remove 1.x. It also auto launches a…
3061,"RT : 🤒 Has a virus or other malware corrupted your PC?

Tap for help: ➡️ https://t.co/6ObYFxr3ZM 👈
#DellTips #Malware #TechTips h…"
3062, It's been less than 30 days since I received my Dell XPS 13 Plus. It functions terribly. I want to return it. I am being told I can't return and buy a normal XPS because I placed the invoice *31* days ago. Dumbfounded by this textualist debate I'm having with staff
3063, Merchant Name DELL INTER via Payment ID: 0529036041; Consumer Code: 1939824257; Bill Reference Information: L248249_DELL INTERNATIONAL SERV IND PVT LTD Desk. This detail is shared by my bank
3065," Will DPD be collecting it direct from UPS, so I no longer need look at the tracking and wait for delivery ?
Thanks"
3066,   please look into…
3067, how about the 3510
3068,    .  sold defective products to indian customers. #Dellcheated. My worse  experience with .  is a fraud company.       https://t.co/J7ekWg2Qj2
3069, after months JBL concluded that there is no warranty for freebies. I mean somebody must have paid for the product. Received product was defective and items were missing.  tells me to talk to JBL and JBL tells me to talk . A lot of confusion here.
3070,"So my   U2718Q monitors crash when an M1 Mac mini is connected via DP and a Windows box is connected via HDMI at the same time. That I knew. But they seem happy with Linux on the HDMI. I can work with that, but it smells like something odd with HDCP to me."
3071, I HAVE BEEN WAITING FOR YOU LOWLIFE SCAMMER TO SEND ME BACK MY LAPTOP. YOU REFUSED TO DO SO. I MESSAGED 4 DAYS AGO. NO REPLY. WHAT THE FUCK DO I HAVE TO DO FOR YOU TO SEND ME BACK MY LAPTOP. I REFUSED THE QUOTE SO STOP THE NONSENSE.
3072, Why do everytime I need a reply I have to come here? Yes my warranty expired but I still paid $70+ taxes to ship my laptop to you and I was willing to pay out of my pocket for the repair before your technicians tried scamming me by basically destroying my laptop and quote me $597
3073,   I don't want the laptop anymore now. I buy one at 
3075,"  virtual promises are never fulfilled just try your best to enhance your capability for the betterment of the customer service
 
 
 
"
3076, Pls check ur inbox
3077,    first you change the language of helping to the customer from your team AMC is not for help we are taking we are taking AMC for the services you have to provide. This is high time to resolve the issue please replace the machine
3078," Dear Dell,
pls wake up and hv a lk at what you sales and customer team are doing. Shame on you guys for holding my money for 50dys &amp; making fool o/of myself. this shows hw is ur cstmr service &amp; wt priority that you guys give to cstmr.
Rfnc Number:-158006885 #dellcustomercaresucks"
3079,"  ur service is really shit. I tried to raise complaints many time.
Please don't ask for restart I can't restart my laptop 20 times in a days. I know this working fine after restart but for short time. 
 Is really better than you. https://t.co/x5V900Cm2Q https://t.co/XmTf8Bfdmc"
3081,   :( I like dell
3082, I really think it's probably a  thing.  I'll see if they respond first.
3083, This is not even a technical issue. Its an issue of fraud behaviour by the company.
3084, I’m not happy what I experienced this is a Law Suit
3085, Please do not buy Dell from anywhere. rahul.PR1.com is not giving me my 2 yr warranty.I paid for it in Real computers in Vasant Kunj mall as per the dealer.
3086,"   I need my money really this is not good shame
I don't understand what's the 15% of handling fee is for."
3087,"RT : 🖥️ No video or distorted images on your Dell #monitor?

Run the monitor's built-in self-test.

Here is how: ➡️ https://t.co/…"
3088,"Hello   .co.in 

Can you please check if i have additional 2 yr warranty of my laptop"
3089, (Shockingly: my company's IT department doesn't want your bloatware on my laptop either)
3090,   i have deleted the post having order details but kindly resolve the query as i placed order on 31st August by Citibank credit card and even after 90days why didn't I receive the cashback yet? All details have been shared to you on DM
3091, Why do everytime I need a reply I have to come here? Yes my warranty expired but I still paid $70+ taxes to ship my laptop to you and I was willing to pay out of my pocket for the repair before your technicians tried scamming me by basically destroying my laptop and quote me $597
3094, I called tec support they said all the parts are in I'm getting really sick of this guy from the resolution team I asked to talk to his supervisor he said he is the supervisor
3096,11 days in and still the interaction is still one way. My son can’t use  #xls parts not available it’s brand new! No offer of new product. No offer of refund Appalling customer service It’s what Dell wants NOT what the customer should be given. Won’t buy   again
3097, Reply to me one more time without resolving this issue and the  account gets blocked i'm not even playing.
3098, These people are broke and don’t care about you as a customer!!! They want to nickel and dime you for everything they know will go wrong with your computer! Shame on your company and shame on the people who know these practices are going on and choose to be a part of it
3099," My laptop has this problem (link below) and I sent a DM. This problem exists in xps series displays. Lots of folks are having this issue. Paid a fortune and now it's of no use.

 https://t.co/36fmbcHP9D"
3100,"   
I requested a return for order number 852796728 on Saturday as the touchpad of the laptop was malfunctioning. 
I was assigned a service request number 158052929 but I have not received any instructions on how to return the laptop.
Please help."
3101,  : Need some help with one of the replacement batteries I purchased from Amazon a month back which was working fine until last week but is giving me a backup of just 15-20 minutes now.
3102," I tried reaching the dell customer care but very disappointing experience.
None is responsible. I would recommend to never buy through Dell website."
